time_stamp,program_name,J 1,J 2,J 3,J 4,J 5,J 6,Reg [   4],Reg [   8],Reg [  14],Reg [ 107],Reg [  61],Reg [  62],DO [1]
         0,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
         8,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        16,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        24,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        32,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        40,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        48,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        64,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        72,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        80,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        88,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
        96,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       104,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       112,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       120,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       128,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       136,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       144,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       152,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       160,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       168,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       176,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       192,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       200,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       208,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       216,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       224,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       232,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       240,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       248,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       256,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       264,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       272,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       280,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,   -.000,  11,  25,   0, 100,   0,   0,OFF
       288,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,    .000,  11.000,    .000,  11,  25,   0, 100,   0,   0,OFF
       296,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,   0.000,  11.000,    .000,  11,  25,   0, 100,   0,   0,OFF
       304,HOME_CZ_DIRTY_HOME_COOK,  45.000, -55.000, -11.000,   -.000,  11.000,    .000,  11,  25,   0, 100,   0,   0,OFF
       320,HOME_CZ_DIRTY_HOME_COOK,  45.014, -54.994, -10.999,   -.005,  11.007,    .008,  11,  25,   0, 100,   0,   0,OFF
       328,HOME_CZ_DIRTY_HOME_COOK,  45.037, -54.983, -10.997,   -.016,  11.020,    .022,  11,  25,   0, 100,   0,   0,OFF
       336,HOME_CZ_DIRTY_HOME_COOK,  45.080, -54.964, -10.994,   -.034,  11.043,    .047,  11,  25,   0, 100,   0,   0,OFF
       344,HOME_CZ_DIRTY_HOME_COOK,  45.145, -54.934, -10.990,   -.062,  11.079,    .087,  11,  25,   0, 100,   0,   0,OFF
       352,HOME_CZ_DIRTY_HOME_COOK,  45.240, -54.891, -10.983,   -.102,  11.130,    .144,  11,  25,   0, 100,   0,   0,OFF
       360,HOME_CZ_DIRTY_HOME_COOK,  45.368, -54.832, -10.974,   -.157,  11.200,    .221,  11,  25,   0, 100,   0,   0,OFF
       368,HOME_CZ_DIRTY_HOME_COOK,  45.536, -54.756, -10.963,   -.229,  11.292,    .322,  11,  25,   0, 100,   0,   0,OFF
       376,HOME_CZ_DIRTY_HOME_COOK,  45.749, -54.659, -10.948,   -.320,  11.407,    .450,  11,  25,   0, 100,   0,   0,OFF
       384,HOME_CZ_DIRTY_HOME_COOK,  46.011, -54.540, -10.930,   -.432,  11.550,    .608,  11,  25,   0, 100,   0,   0,OFF
       392,HOME_CZ_DIRTY_HOME_COOK,  46.328, -54.396, -10.908,   -.568,  11.723,    .799,  11,  25,   0, 100,   0,   0,OFF
       400,HOME_CZ_DIRTY_HOME_COOK,  46.705, -54.224, -10.881,   -.729,  11.928,   1.026,  11,  25,   0, 100,   0,   0,OFF
       408,HOME_CZ_DIRTY_HOME_COOK,  47.148, -54.023, -10.850,   -.919,  12.169,   1.293,  11,  25,   0, 100,   0,   0,OFF
       416,HOME_CZ_DIRTY_HOME_COOK,  47.662, -53.789, -10.815,  -1.139,  12.449,   1.602,  11,  25,   0, 100,   0,   0,OFF
       424,HOME_CZ_DIRTY_HOME_COOK,  48.251, -53.521, -10.774,  -1.391,  12.770,   1.956,  11,  25,   0, 100,   0,   0,OFF
       432,HOME_CZ_DIRTY_HOME_COOK,  48.922, -53.216, -10.727,  -1.678,  13.135,   2.360,  11,  25,   0, 100,   0,   0,OFF
       448,HOME_CZ_DIRTY_HOME_COOK,  50.528, -52.485, -10.615,  -2.365,  14.009,   3.327,  11,  25,   0, 100,   0,   0,OFF
       456,HOME_CZ_DIRTY_HOME_COOK,  51.474, -52.055, -10.549,  -2.770,  14.524,   3.896,  11,  25,   0, 100,   0,   0,OFF
       464,HOME_CZ_DIRTY_HOME_COOK,  52.522, -51.578, -10.476,  -3.218,  15.094,   4.526,  11,  25,   0, 100,   0,   0,OFF
       472,HOME_CZ_DIRTY_HOME_COOK,  53.678, -51.052, -10.396,  -3.713,  15.723,   5.221,  11,  25,   0, 100,   0,   0,OFF
       480,HOME_CZ_DIRTY_HOME_COOK,  54.943, -50.477, -10.308,  -4.254,  16.411,   5.983,  11,  25,   0, 100,   0,   0,OFF
       488,HOME_CZ_DIRTY_HOME_COOK,  56.315, -49.853, -10.212,  -4.841,  17.158,   6.808,  11,  25,   0, 100,   0,   0,OFF
       496,HOME_CZ_DIRTY_HOME_COOK,  57.787, -49.183, -10.109,  -5.471,  17.959,   7.694,  11,  25,   0, 100,   0,   0,OFF
       504,HOME_CZ_DIRTY_HOME_COOK,  59.355, -48.469, -10.000,  -6.142,  18.812,   8.638,  11,  25,   0, 100,   0,   0,OFF
       512,HOME_CZ_DIRTY_HOME_COOK,  61.013, -47.715,  -9.885,  -6.851,  19.715,   9.636,  11,  25,   0, 100,   0,   0,OFF
       520,HOME_CZ_DIRTY_HOME_COOK,  62.757, -46.922,  -9.763,  -7.597,  20.664,  10.685,  11,  25,   0, 100,   0,   0,OFF
       528,HOME_CZ_DIRTY_HOME_COOK,  64.580, -46.092,  -9.636,  -8.378,  21.656,  11.782,  11,  25,   0, 100,   0,   0,OFF
       536,HOME_CZ_DIRTY_HOME_COOK,  66.478, -45.229,  -9.504,  -9.190,  22.689,  12.924,  11,  25,   0, 100,   0,   0,OFF
       544,HOME_CZ_DIRTY_HOME_COOK,  68.446, -44.334,  -9.367, -10.031,  23.760,  14.108,  11,  25,   0, 100,   0,   0,OFF
       552,HOME_CZ_DIRTY_HOME_COOK,  70.477, -43.410,  -9.226, -10.901,  24.866,  15.330,  11,  25,   0, 100,   0,   0,OFF
       560,HOME_CZ_DIRTY_HOME_COOK,  72.568, -42.458,  -9.080, -11.795,  26.003,  16.588,  11,  25,   0, 100,   0,   0,OFF
       576,HOME_CZ_DIRTY_HOME_COOK,  76.905, -40.485,  -8.778, -13.651,  28.364,  19.198,  11,  25,   0, 100,   0,   0,OFF
       584,HOME_CZ_DIRTY_HOME_COOK,  79.141, -39.468,  -8.622, -14.607,  29.581,  20.543,  11,  25,   0, 100,   0,   0,OFF
       592,HOME_CZ_DIRTY_HOME_COOK,  81.415, -38.434,  -8.464, -15.580,  30.818,  21.911,  11,  25,   0, 100,   0,   0,OFF
       600,HOME_CZ_DIRTY_HOME_COOK,  83.721, -37.384,  -8.303, -16.567,  32.074,  23.299,  11,  25,   0, 100,   0,   0,OFF
       608,HOME_CZ_DIRTY_HOME_COOK,  86.054, -36.323,  -8.141, -17.565,  33.343,  24.703,  11,  25,   0, 100,   0,   0,OFF
       616,HOME_CZ_DIRTY_HOME_COOK,  88.403, -35.252,  -7.978, -18.570,  34.622,  26.116,  11,  25,   0, 100,   0,   0,OFF
       624,HOME_CZ_DIRTY_HOME_COOK,  90.759, -34.174,  -7.814, -19.578,  35.905,  27.534,  11,  25,   0, 100,   0,   0,OFF
       632,HOME_CZ_DIRTY_HOME_COOK,  93.112, -33.090,  -7.652, -20.585,  37.188,  28.949,  11,  25,   0, 100,   0,   0,OFF
       640,HOME_CZ_DIRTY_HOME_COOK,  95.453, -32.001,  -7.492, -21.585,  38.467,  30.357,  11,  25,   0, 100,   0,   0,OFF
       648,HOME_CZ_DIRTY_HOME_COOK,  97.773, -30.910,  -7.335, -22.577,  39.736,  31.752,  11,  25,   0, 100,   0,   0,OFF
       656,HOME_CZ_DIRTY_HOME_COOK, 100.065, -29.816,  -7.182, -23.556,  40.993,  33.130,  11,  25,   0, 100,   0,   0,OFF
       664,HOME_CZ_DIRTY_HOME_COOK, 102.326, -28.719,  -7.033, -24.521,  42.236,  34.489,  11,  25,   0, 100,   0,   0,OFF
       672,HOME_CZ_DIRTY_HOME_COOK, 104.551, -27.619,  -6.889, -25.471,  43.463,  35.825,  11,  25,   0, 100,   0,   0,OFF
       680,HOME_CZ_DIRTY_HOME_COOK, 106.736, -26.514,  -6.750, -26.402,  44.672,  37.136,  11,  25,   0, 100,   0,   0,OFF
       688,HOME_CZ_DIRTY_HOME_COOK, 108.876, -25.405,  -6.618, -27.314,  45.862,  38.420,  11,  25,   0, 100,   0,   0,OFF
       704,HOME_CZ_DIRTY_HOME_COOK, 112.999, -23.182,  -6.371, -29.068,  48.167,  40.893,  11,  25,   0, 100,   0,   0,OFF
       712,HOME_CZ_DIRTY_HOME_COOK, 114.969, -22.071,  -6.254, -29.906,  49.273,  42.075,  11,  25,   0, 100,   0,   0,OFF
       720,HOME_CZ_DIRTY_HOME_COOK, 116.871, -20.963,  -6.141, -30.716,  50.343,  43.218,  11,  25,   0, 100,   0,   0,OFF
       728,HOME_CZ_DIRTY_HOME_COOK, 118.697, -19.859,  -6.030, -31.493,  51.372,  44.317,  11,  25,   0, 100,   0,   0,OFF
       736,HOME_CZ_DIRTY_HOME_COOK, 120.441, -18.760,  -5.920, -32.237,  52.354,  45.370,  11,  25,   0, 100,   0,   0,OFF
       744,HOME_CZ_DIRTY_HOME_COOK, 122.098, -17.669,  -5.811, -32.945,  53.287,  46.374,  11,  25,   0, 100,   0,   0,OFF
       752,HOME_CZ_DIRTY_HOME_COOK, 123.661, -16.586,  -5.701, -33.615,  54.164,  47.326,  11,  25,   0, 100,   0,   0,OFF
       760,HOME_CZ_DIRTY_HOME_COOK, 125.123, -15.514,  -5.589, -34.244,  54.983,  48.222,  11,  25,   0, 100,   0,   0,OFF
       768,HOME_CZ_DIRTY_HOME_COOK, 126.479, -14.454,  -5.475, -34.831,  55.737,  49.061,  11,  25,   0, 100,   0,   0,OFF
       776,HOME_CZ_DIRTY_HOME_COOK, 127.724, -13.406,  -5.357, -35.372,  56.424,  49.838,  11,  25,   0, 100,   0,   0,OFF
       784,HOME_CZ_DIRTY_HOME_COOK, 128.857, -12.371,  -5.233, -35.870,  57.042,  50.556,  11,  25,   0, 100,   0,   0,OFF
       792,HOME_CZ_DIRTY_HOME_COOK, 129.883, -11.352,  -5.102, -36.326,  57.590,  51.217,  11,  25,   0, 100,   0,   0,OFF
       800,HOME_CZ_DIRTY_HOME_COOK, 130.803, -10.351,  -4.961, -36.742,  58.068,  51.823,  11,  25,   0, 100,   0,   0,OFF
       808,HOME_CZ_DIRTY_HOME_COOK, 131.620,  -9.371,  -4.808, -37.119,  58.475,  52.377,  11,  25,   0, 100,   0,   0,OFF
       816,HOME_CZ_DIRTY_HOME_COOK, 132.336,  -8.415,  -4.641, -37.459,  58.811,  52.882,  11,  25,   0, 100,   0,   0,OFF
       832,HOME_CZ_DIRTY_HOME_COOK, 133.480,  -6.585,  -4.259, -38.036,  59.270,  53.750,  11,  25,   0, 100,   0,   0,OFF
       840,HOME_CZ_DIRTY_HOME_COOK, 133.915,  -5.720,  -4.042, -38.277,  59.396,  54.119,  11,  25,   0, 100,   0,   0,OFF
       848,HOME_CZ_DIRTY_HOME_COOK, 134.264,  -4.890,  -3.807, -38.488,  59.454,  54.448,  11,  25,   0, 100,   0,   0,OFF
       856,HOME_CZ_DIRTY_HOME_COOK, 134.530,  -4.101,  -3.553, -38.672,  59.445,  54.740,  11,  25,   0, 100,   0,   0,OFF
       864,HOME_CZ_DIRTY_HOME_COOK, 134.719,  -3.350,  -3.280, -38.832,  59.372,  54.997,  11,  25,   0, 100,   0,   0,OFF
       872,HOME_CZ_DIRTY_HOME_COOK, 134.838,  -2.636,  -2.988, -38.969,  59.241,  55.223,  11,  25,   0, 100,   0,   0,OFF
       880,HOME_CZ_DIRTY_HOME_COOK, 134.894,  -1.958,  -2.682, -39.088,  59.059,  55.422,  11,  25,   0, 100,   0,   0,OFF
       888,HOME_CZ_DIRTY_HOME_COOK, 134.896,  -1.316,  -2.363, -39.189,  58.831,  55.596,  11,  25,   0, 100,   0,   0,OFF
       896,HOME_CZ_DIRTY_HOME_COOK, 134.850,   -.709,  -2.033, -39.276,  58.563,  55.749,  11,  25,   0, 100,   0,   0,OFF
       904,HOME_CZ_DIRTY_HOME_COOK, 134.763,   -.135,  -1.694, -39.352,  58.263,  55.883,  11,  25,   0, 100,   0,   0,OFF
       912,HOME_CZ_DIRTY_HOME_COOK, 134.643,    .404,  -1.349, -39.418,  57.936,  56.003,  11,  25,   0, 100,   0,   0,OFF
       920,HOME_CZ_DIRTY_HOME_COOK, 134.497,    .911,   -.999, -39.477,  57.588,  56.110,  11,  25,   0, 100,   0,   0,OFF
       928,HOME_CZ_DIRTY_HOME_COOK, 134.331,   1.386,   -.649, -39.531,  57.225,  56.208,  11,  25,   0, 100,   0,   0,OFF
       936,HOME_CZ_DIRTY_HOME_COOK, 134.154,   1.829,   -.299, -39.582,  56.853,  56.299,  11,  25,   0, 100,   0,   0,OFF
       944,HOME_CZ_DIRTY_HOME_COOK, 133.971,   2.240,    .047, -39.632,  56.479,  56.387,  11,  25,   0, 100,   0,   0,OFF
       960,HOME_CZ_DIRTY_HOME_COOK, 133.606,   2.965,    .720, -39.731,  55.742,  56.553,  11,  25,   0, 100,   0,   0,OFF
       968,HOME_CZ_DIRTY_HOME_COOK, 133.428,   3.280,   1.039, -39.779,  55.388,  56.630,  11,  25,   0, 100,   0,   0,OFF
       976,HOME_CZ_DIRTY_HOME_COOK, 133.257,   3.564,   1.343, -39.825,  55.048,  56.704,  11,  25,   0, 100,   0,   0,OFF
       984,HOME_CZ_DIRTY_HOME_COOK, 133.095,   3.817,   1.628, -39.870,  54.728,  56.773,  11,  25,   0, 100,   0,   0,OFF
       992,HOME_CZ_DIRTY_HOME_COOK, 132.943,   4.043,   1.894, -39.912,  54.428,  56.837,  11,  25,   0, 100,   0,   0,OFF
      1000,HOME_CZ_DIRTY_HOME_COOK, 132.802,   4.242,   2.139, -39.952,  54.150,  56.897,  11,  25,   0, 100,   0,   0,OFF
      1008,HOME_CZ_DIRTY_HOME_COOK, 132.672,   4.419,   2.364, -39.990,  53.895,  56.951,  11,  25,   0, 100,   0,   0,OFF
      1016,HOME_CZ_DIRTY_HOME_COOK, 132.554,   4.576,   2.567, -40.025,  53.664,  57.002,  11,  25,   0, 100,   0,   0,OFF
      1024,HOME_CZ_DIRTY_HOME_COOK, 132.449,   4.715,   2.749, -40.057,  53.458,  57.047,  11,  25,   0, 100,   0,   0,OFF
      1032,HOME_CZ_DIRTY_HOME_COOK, 132.357,   4.838,   2.910, -40.086,  53.274,  57.089,  11,  25,   0, 100,   0,   0,OFF
      1040,HOME_CZ_DIRTY_HOME_COOK, 132.274,   4.949,   3.055, -40.113,  53.111,  57.126,  11,  25,   0, 100,   0,   0,OFF
      1048,HOME_CZ_DIRTY_HOME_COOK, 132.200,   5.050,   3.185, -40.137,  52.963,  57.161,  11,  25,   0, 100,   0,   0,OFF
      1056,HOME_CZ_DIRTY_HOME_COOK, 132.132,   5.143,   3.306, -40.161,  52.827,  57.193,  11,  25,   0, 100,   0,   0,OFF
      1064,HOME_CZ_DIRTY_HOME_COOK, 132.068,   5.231,   3.419, -40.183,  52.699,  57.224,  11,  25,   0, 100,   0,   0,OFF
      1072,HOME_CZ_DIRTY_HOME_COOK, 132.007,   5.316,   3.529, -40.205,  52.576,  57.254,  11,  25,   0, 100,   0,   0,OFF
      1088,HOME_CZ_DIRTY_HOME_COOK, 131.882,   5.489,   3.753, -40.251,  52.325,  57.317,  11,  25,   0, 100,   0,   0,OFF
      1096,HOME_CZ_DIRTY_HOME_COOK, 131.817,   5.581,   3.871, -40.276,  52.192,  57.350,  11,  25,   0, 100,   0,   0,OFF
      1104,HOME_CZ_DIRTY_HOME_COOK, 131.750,   5.676,   3.993, -40.302,  52.056,  57.386,  11,  25,   0, 100,   0,   0,OFF
      1112,HOME_CZ_DIRTY_HOME_COOK, 131.681,   5.775,   4.119, -40.330,  51.916,  57.422,  11,  25,   0, 100,   0,   0,OFF
      1120,HOME_CZ_DIRTY_HOME_COOK, 131.611,   5.875,   4.248, -40.359,  51.772,  57.460,  11,  25,   0, 100,   0,   0,OFF
      1128,HOME_CZ_DIRTY_HOME_COOK, 131.539,   5.978,   4.379, -40.388,  51.626,  57.500,  11,  25,   0, 100,   0,   0,OFF
      1136,HOME_CZ_DIRTY_HOME_COOK, 131.467,   6.083,   4.512, -40.419,  51.478,  57.540,  11,  25,   0, 100,   0,   0,OFF
      1144,HOME_CZ_DIRTY_HOME_COOK, 131.395,   6.189,   4.647, -40.451,  51.329,  57.582,  11,  25,   0, 100,   0,   0,OFF
      1152,HOME_CZ_DIRTY_HOME_COOK, 131.323,   6.296,   4.783, -40.484,  51.179,  57.625,  11,  25,   0, 100,   0,   0,OFF
      1160,HOME_CZ_DIRTY_HOME_COOK, 131.250,   6.404,   4.919, -40.517,  51.028,  57.668,  11,  25,   0, 100,   0,   0,ON
      1168,HOME_CZ_DIRTY_HOME_COOK, 131.178,   6.511,   5.055, -40.551,  50.878,  57.712,  11,  25,   0, 100,   0,   0,ON
      1176,HOME_CZ_DIRTY_HOME_COOK, 131.106,   6.620,   5.192, -40.585,  50.728,  57.756,  11,  25,   0, 100,   0,   0,ON
      1184,HOME_CZ_DIRTY_HOME_COOK, 131.036,   6.727,   5.327, -40.620,  50.579,  57.801,  11,  25,   0, 100,   0,   0,ON
      1192,HOME_CZ_DIRTY_HOME_COOK, 130.967,   6.832,   5.459, -40.655,  50.434,  57.845,  11,  25,   0, 100,   0,   0,ON
      1200,HOME_CZ_DIRTY_HOME_COOK, 130.901,   6.933,   5.586, -40.688,  50.296,  57.888,  11,  25,   0, 100,   0,   0,ON
      1216,HOME_CZ_DIRTY_HOME_COOK, 130.784,   7.116,   5.814, -40.750,  50.046,  57.967,  11,  25,   0, 100,   0,   0,ON
      1224,HOME_CZ_DIRTY_HOME_COOK, 130.734,   7.194,   5.912, -40.777,  49.940,  58.001,  11,  25,   0, 100,   0,   0,ON
      1232,HOME_CZ_DIRTY_HOME_COOK, 130.692,   7.261,   5.995, -40.801,  49.849,  58.030,  11,  25,   0, 100,   0,   0,ON
      1240,HOME_CZ_DIRTY_HOME_COOK, 130.657,   7.315,   6.063, -40.820,  49.776,  58.054,  11,  25,   0, 100,   0,   0,ON
      1248,HOME_CZ_DIRTY_HOME_COOK, 130.631,   7.357,   6.115, -40.835,  49.720,  58.073,  11,  25,   0, 100,   0,   0,ON
      1256,HOME_CZ_DIRTY_HOME_COOK, 130.612,   7.387,   6.153, -40.846,  49.679,  58.087,  11,  25,   0, 100,   0,   0,ON
      1264,HOME_CZ_DIRTY_HOME_COOK, 130.599,   7.409,   6.179, -40.853,  49.650,  58.096,  11,  25,   0, 100,   0,   0,ON
      1272,HOME_CZ_DIRTY_HOME_COOK, 130.590,   7.422,   6.196, -40.858,  49.631,  58.102,  11,  25,   0, 100,   0,   0,ON
      1280,HOME_CZ_DIRTY_HOME_COOK, 130.585,   7.430,   6.206, -40.861,  49.621,  58.106,  11,  25,   0, 100,   0,   0,ON
      1288,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.433,   6.210, -40.862,  49.616,  58.107,  11,  25,   0, 100,   0,   0,ON
      1296,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,ON
      1304,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1312,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1320,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1328,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1344,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1352,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1360,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1368,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1376,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1384,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1392,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1400,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1408,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1416,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1424,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1432,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1440,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1448,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1456,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1472,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1480,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1488,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1496,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,   0, 100,   0,   0,OFF
      1504,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,  11, 100,   1,   0,OFF
      1512,HOME_CZ_DIRTY_HOME_COOK, 130.583,   7.434,   6.211, -40.862,  49.615,  58.108,  11,  25,  11, 100,   1,   0,OFF
      1520,HOME_CZ_DIRTY_HOME_COOK, 130.582,   7.435,   6.211, -40.860,  49.616,  58.106,  11,  25,  11, 100,   1,   0,OFF
